"cn","plotclass"
93847320010478,2
93847399010478,3
93847581010478,2
93847672010478,3
93847901010478,1
93848189010478,2
93848929010478,3
93849243010478,3
93851818010478,3
93854703010478,3
146775898010854,3
146775942010854,2
146775952010854,2
146775969010854,3
146776026010854,1
146776033010854,1
146776034010854,3
146776083010854,3
146776188010854,3
146776198010854,2
146776204010854,3
146776222010854,3
146776232010854,1
146776235010854,1
146776251010854,2
20636499010478,3
146776263010854,3
146776333010854,3
146776342010854,2
196883669010854,2
196883137010854,1
20657582010478,3
93828140010478,2
93828384010478,1
93832445010478,2
93834534010478,1
93834971010478,1
93835175010478,3
131557686010478,1
131586167010478,2
131588041010478,2
131542520010478,3
131543978010478,2
93816598010478,1
93825028010478,1
20657575010478,3
93810650010478,3
196883319010854,1
20663803010478,3
196883303010854,1
197483026010854,2
197482627010854,1
197482384010854,3
196884085010854,1
20661992010478,2
196882763010854,2
197489167010854,3
197489171010854,2
93826088010478,1
196884083010854,3
196883477010854,3
20662475010478,3
196883593010854,1
196883305010854,3
93807403010478,3
93808611010478,1
93808678010478,3
93808964010478,2
93809619010478,2
93811662010478,1
131564473010478,1
20653839010478,3
131564655010478,3
196883295010854,2
131564979010478,2
146776171010854,3
146775916010854,3
131562102010478,1
131562427010478,3
146775925010854,3
197489181010854,2
146776090010854,1
146776176010854,2
146775870010854,3
93831813010478,1
93835346010478,3
93835782010478,2
93838932010478,3
93842792010478,2
93855132010478,3
93855667010478,3
93856141010478,3
20660008010478,1
93858932010478,2
93859742010478,1
93807021010478,3
93809086010478,2
196883435010854,1
196884279010854,2
131579761010478,3
131582108010478,1
131586069010478,1
131588293010478,3
146776122010854,1
196883105010854,1
196883277010854,2
146776260010854,3
146776266010854,3
146776272010854,1
146776375010854,3
146776404010854,2
196884069010854,1
196884075010854,1
196883683010854,3
93855748010478,3
93856277010478,2
93857548010478,2
93859126010478,1
131545478010478,3
196883191010854,2
196883629010854,2
196883481010854,2
196883495010854,1
93824227010478,1
93824472010478,2
93826545010478,3
131558691010478,1
131559272010478,1
131559447010478,1
131560493010478,3
131560572010478,3
131560670010478,1
131561223010478,3
131561780010478,1
146776290010854,1
146776297010854,3
196883207010854,1
196884031010854,1
196883703010854,3
196883085010854,2
196883261010854,1
76851625010478,2
196883107010854,3
197482538010854,2
146776398010854,2
146776405010854,1
146776436010854,2
146776504010854,3
131564122010478,3
131566951010478,3
196882873010854,1
131570021010478,2
93849564010478,2
93851135010478,2
196883569010854,1
131589669010478,2
146775884010854,1
196883791010854,2
196883539010854,1
146775973010854,1
146776015010854,3
146776101010854,2
146776128010854,2
197482746010854,2
197482949010854,3
197482990010854,3
197482991010854,2
197483037010854,3
146776531010854,2
197482772010854,3
196883485010854,1
196883871010854,2
93844821010478,1
196882841010854,1
196883041010854,2
20665416010478,1
146775924010854,2
196884263010854,2
93807079010478,3
93830797010478,2
93830889010478,3
93833398010478,2
93856992010478,2
93857313010478,1
196882857010854,2
146776256010854,3
196883325010854,2
196883327010854,1
196883263010854,2
196883275010854,1
196883131010854,2
196883089010854,1
146776736010854,3
196883799010854,3
93835246010478,2
20658588010478,3
93843849010478,3
93854562010478,1
131565961010478,2
197482987010854,3
196884121010854,1
131566342010478,1
146776359010854,1
20644287010478,3
197489165010854,2
197489176010854,2
197489196010854,3
146776127010854,3
146776143010854,2
146776499010854,2
146776505010854,2
146776518010854,1
196883737010854,3
131574264010478,3
131582884010478,2
131583512010478,2
131584354010478,3
131565339010478,1
131565415010478,3
20648691010478,1
131569740010478,3
131572204010478,1
131572929010478,1
131573082010478,1
196882801010854,3
146776275010854,3
196882993010854,3
197482708010854,2
197482592010854,2
131573384010478,2
131573724010478,1
131586440010478,3
131589074010478,2
131591392010478,1
131541684010478,3
196884097010854,3
196883223010854,1
93839506010478,2
93839692010478,2
93841092010478,1
93856057010478,2
93856537010478,3
146776559010854,1
93824107010478,2
93829136010478,1
93832830010478,2
146776298010854,3
146776361010854,1
146776396010854,3
196884081010854,3
196884093010854,1
196882765010854,3
196882957010854,3
196883515010854,2
76879769010478,3
196884505010854,3
196883229010854,1
196883293010854,2
93835977010478,2
93836648010478,2
93840861010478,2
93842040010478,2
93843134010478,1
93848015010478,1
131542102010478,3
131546125010478,3
131548497010478,1
131550075010478,1
131562292010478,1
131563212010478,3
196882779010854,1
196884045010854,2
197482591010854,3
197482411010854,1
197482437010854,3
197482447010854,2
197482477010854,3
197482500010854,1
197482531010854,2
197482575010854,1
197482588010854,3
197482626010854,1
197482691010854,1
197482706010854,3
197482735010854,3
196883185010854,2
20653320010478,3
197483091010854,3
197483036010854,2
197482867010854,1
197482268010854,3
197482270010854,1
197482725010854,2
20652945010478,1
197483143010854,1
197482903010854,3
197482656010854,2
197482648010854,1
131581577010478,3
131583146010478,2
146775856010854,1
146775893010854,2
146775992010854,3
20635894010478,1
146776042010854,2
146776085010854,1
146776338010854,2
93834297010478,2
93834710010478,3
93836734010478,2
93841818010478,1
93848077010478,3
197482508010854,3
93815300010478,1
93816362010478,1
93822791010478,1
197483114010854,1
93845203010478,1
197483084010854,3
20665260010478,1
197482550010854,1
196883029010854,3
20650070010478,1
197482455010854,1
197482653010854,2
197482310010854,2
197482632010854,2
197482908010854,1
197483127010854,1
197482862010854,3
146776380010854,2
20664821010478,3
20665059010478,2
196882891010854,1
196884117010854,2
93849634010478,3
93851676010478,1
196883783010854,1
196883487010854,3
196883245010854,2
196883825010854,2
196884277010854,1
93805834010478,3
131545552010478,2
131546428010478,2
131547391010478,2
196883859010854,2
196883863010854,3
196883823010854,2
196883279010854,3
196883499010854,2
93814652010478,3
196883665010854,1
196883177010854,1
146776225010854,2
146776247010854,3
146776344010854,3
146776397010854,3
146776480010854,1
131571706010478,1
131571863010478,3
131566576010478,2
131566631010478,2
197482658010854,2
197482659010854,2
197482661010854,1
93854289010478,1
93854400010478,1
131562898010478,3
197482897010854,1
131572619010478,3
131572996010478,1
146775865010854,3
196884265010854,2
93816977010478,3
93825759010478,1
93829989010478,1
93830548010478,3
93831988010478,2
93833491010478,1
93834080010478,1
93834391010478,1
93834806010478,3
93835527010478,3
131570755010478,2
131571515010478,3
131576244010478,1
131585791010478,2
131588827010478,1
197482364010854,2
93838121010478,3
20666845010478,2
131586528010478,2
197483061010854,3
197483088010854,2
196883753010854,2
196884543010854,1
196884259010854,2
197482434010854,3
197482453010854,1
197482539010854,3
93842437010478,3
93846918010478,1
93848521010478,3
93848658010478,1
93851456010478,2
197483047010854,2
29125958010478,1
146776646010854,2
197482383010854,2
197482439010854,1
197482493010854,1
197482621010854,3
197482709010854,1
197482778010854,1
197482813010854,1
196883231010854,1
196883821010854,2
197482294010854,3
197482318010854,3
197482474010854,1
197482476010854,2
197482485010854,1
93828298010478,3
131551731010478,1
131552575010478,1
196883087010854,2
197482640010854,2
197482760010854,1
197482967010854,3
197482976010854,1
196883439010854,3
196884055010854,1
93816862010478,3
93823669010478,2
93825817010478,1
93826708010478,2
146776565010854,1
196883039010854,3
196884089010854,2
146776751010854,3
131585418010478,2
146775930010854,1
146776745010854,3
197482330010854,3
197482419010854,1
196883169010854,1
196882893010854,3
196884547010854,2
196883027010854,2
146776179010854,2
146776691010854,2
197482292010854,3
197482320010854,1
197482421010854,3
131564341010478,3
131569678010478,2
131551558010478,2
131554595010478,2
131554927010478,3
131560909010478,3
131561020010478,3
131562026010478,3
197482890010854,2
93836590010478,3
93838195010478,1
93840952010478,2
93830355010478,2
93834126010478,1
93836950010478,3
93837878010478,2
131575069010478,1
197482786010854,2
197482837010854,1
197482997010854,3
197483010010854,1
29122473010478,3
196883227010854,2
196884527010854,3
93836187010478,3
93837010010478,3
93838826010478,1
93846544010478,1
93847836010478,3
93849722010478,1
20659300010478,2
20667423010478,3
196884035010854,2
93853786010478,1
93843511010478,2
93849319010478,3
93853513010478,2
93854454010478,1
225558718010854,2
93844525010478,2
93847742010478,3
131540220010478,2
196883447010854,3
76848423010478,2
196883081010854,3
196883135010854,2
196883101010854,2
196883641010854,2
196884087010854,3
131564225010478,1
131564601010478,3
131565681010478,1
131569249010478,3
131569433010478,2
131560250010478,2
131560748010478,2
131564514010478,1
131586246010478,2
131589579010478,3
131591523010478,2
196883241010854,1
196884107010854,3
146776284010854,3
20636787010478,1
146776331010854,2
131591184010478,2
196883561010854,3
196883103010854,3
196883565010854,3
196884101010854,2
196883311010854,3
196883235010854,1
20661253010478,1
146775867010854,1
146775956010854,3
20657087010478,1
93855832010478,1
146776570010854,3
146776173010854,1
197489164010854,3
197489187010854,1
20635081010478,2
146776574010854,3
146776617010854,1
146776619010854,1
146775934010854,1
146775967010854,1
20665337010478,1
20665373010478,1
197482792010854,3
197482845010854,2
197482904010854,1
197482913010854,2
146775920010854,1
146776003010854,2
93857475010478,1
197489162010854,3
197489184010854,2
197489186010854,2
20659324010478,1
146776194010854,1
146776270010854,1
146776337010854,2
20655718010478,1
131590926010478,1
20645951010478,2
93850339010478,3
20660148010478,3
20664070010478,1
20664133010478,3
146775915010854,1
20667321010478,1
20651405010478,2
20665450010478,3
20665892010478,1
20645959010478,3
100197947010478,3
155532224010854,1
155532237010854,1
220499818010854,1
220499580010854,2
100168215010478,1
142966125010478,1
220499746010854,1
100169332010478,1
214888062010854,1
214888075010854,1
220499276010854,2
142968482010478,3
155532323010854,2
155532334010854,1
220500410010854,2
142970835010478,1
214888312010854,2
142971981010478,2
142972702010478,3
100177933010478,2
220500074010854,1
155532400010854,3
155532406010854,3
100187153010478,2
155532519010854,2
214888499010854,2
220500118010854,3
142980879010478,1
100188124010478,3
155532212010854,2
220500448010854,1
100197706010478,2
142965292010478,3
220499816010854,2
155532242010854,3
155532250010854,1
214888595010854,1
220500846010854,3
100168850010478,3
100170234010478,2
214888065010854,1
220500698010854,1
214888074010854,2
214888722010854,2
214888724010854,2
142969324010478,1
155532327010854,1
142969745010478,2
214888307010854,1
214888774010854,2
100226556010478,2
142933489010478,3
100229419010478,1
100229500010478,3
214888178010854,2
100198555010478,1
214887936010854,1
220499736010854,2
100190442010478,1
142983428010478,1
214888635010854,2
214888770010854,1
100191525010478,2
100181028010478,3
155532485010854,3
220500334010854,3
30686028010478,2
100227372010478,1
100227795010478,1
214888175010854,3
220500884010854,2
220500874010854,3
100230253010478,2
214888382010854,2
155531826010854,3
214888520010854,2
155531829010854,1
155531831010854,3
214888199010854,2
155531844010854,2
220500388010854,3
100201551010478,1
214888396010854,3
220500210010854,3
142939467010478,1
100202906010478,1
142939863010478,2
30868397010478,3
142941623010478,1
155531778010854,3
220500816010854,2
155532509010854,2
100187581010478,2
214888124010854,2
100200790010478,1
220500534010854,3
155532088010854,2
142957823010478,2
100219201010478,1
220499720010854,3
214888581010854,3
155532164010854,1
142960919010478,2
155532173010854,1
155532199010854,2
155532238010854,2
220500876010854,3
220500806010854,2
155532651010854,3
142930356010478,2
30684990010478,3
214888776010854,2
220499394010854,1
100227608010478,2
220499330010854,1
214888805010854,3
100199522010478,1
220500064010854,2
155532452010854,3
214888333010854,2
100182963010478,3
214888436010854,2
220499724010854,2
155532130010854,2
220500044010854,2
155532150010854,2
155532159010854,1
155532614010854,2
30677011010478,3
100193952010478,2
220499404010854,2
142981594010478,1
214888625010854,2
100190012010478,1
214888759010854,2
155532606010854,2
155532612010854,1
220500432010854,2
220500508010854,2
100195453010478,1
214888148010854,2
214888647010854,1
155532683010854,2
214888799010854,3
142933157010478,2
214888806010854,1
100199409010478,2
220499476010854,2
100188040010478,2
173527680010854,2
220499352010854,3
79196701010478,2
100190847010478,2
214888642010854,1
155532620010854,2
220500760010854,1
220500854010854,2
220500512010854,3
155532646010854,2
220500822010854,3
100194358010478,2
100194679010478,3
30683690010478,3
142936971010478,2
100188675010478,3
155531869010854,3
155531873010854,1
100204216010478,3
155531918010854,2
214887967010854,1
155532205010854,1
220500710010854,1
220499728010854,2
142969224010478,1
220500558010854,3
155532399010854,1
220501048010854,1
100179434010478,3
100183180010478,3
142976509010478,2
220500328010854,1
100186011010478,2
220500728010854,3
142981538010478,3
142981957010478,2
155532104010854,3
155532076010854,3
100219115010478,1
100219456010478,1
100221065010478,3
155532149010854,3
214888445010854,2
100223596010478,2
220499980010854,2
220499734010854,1
220499904010854,3
220499308010854,3
142983493010478,2
214888644010854,1
155532637010854,1
100225651010478,1
155532548010854,3
142985746010478,1
100192484010478,2
100192618010478,1
155532660010854,1
100225809010478,2
220499366010854,2
155532685010854,2
142932671010478,1
214888795010854,2
214887940010854,1
